review_date,rating,helpful_vote,review_title,review_body
July 14 2017,5.0,20,scientific review of cafe barista's liquid volume output,i just purchased the café barista and it makes great espresso and cappuccino. i can't comment on the quality of the latte because i don't drink latte and so i cannot judge. i developed a taste for expresso and cappuccino on my visits to italy and more often than not i am disappointed when ordering these drinks at major coffee chains here in the states  hence why i brew my own. for years i have used manual machines and been happy with the results  however  as i get older i am getting lazier so wanted more automation - hence purchasing the cafa barista.before purchasing this product i did my research (i am retired  but once was a research director at a not-for-profit research institute). the only concern i had was that some reviewers said the volume of the liquid delivered could be low compared to what was listed in the users manual. upon first using the machine i thought so too. so being the geek i am i decided to conduct some experiments. i ran 10 trials under different conditions and used accurate measuring devices to measure the liquid delivered. bottom line if you don't want to read the details is this a great little machine but not perfect - but for the price it is an amazing feat of engineering.what i found is that the unit consistently delivers 1.75 ozs for a single shot expresso  and 3.5 ozs for a double shot expresso. more than the advertised 1.25 and 2.5 ozs -- so no complaint there. next i measured cappuccino output. the output delivered will vary based on the temperature and fill level of the milk reservoir. a full reservoir at room temperature will consistently deliver a 5.5 oz single cappuccino  and a 9 oz double cappuccino. a little less than advertised. if you let the reservoir get low you will see a reduction in liquid by about 1/4 oz. if you heat the milk before putting it in the reservoir you will lose another 1/4 oz of output. hot milk is losing volume in the steaming frothing process so this makes complete sense.single latte output ranges from 7-9 ozs depending on fill level of the reservoir and temperature of the milk. for double lattes output ranges from 11-12 ozs. this is significantly below what is advertised.in my opinion  for the price you pay for this device this performance is excellent. and the bottom line is the taste and for my palate the espresso and cappuccino out of this machine is better than what i can do with my manual machine  and is better than 99% percent of the product sold in cafes here in the states. there is one little family run café here in the states that i visit occasionally  run be a couple of italian ex-pats  that the café barista can't best - but that is the only one.
February 2 2019,1.0,6,does anyone work at mr. coffee? answer the phone  please!,for 5 months we enjoyed 2-3 cappuccinos every weekday morning and 4-5 on the weekends. babied it every day. rinsed the portafilter and wiped the machine attachment between each cup. took apart the portafilter and handwashed after last cup each morning. flushed the milk spicot after the last cappuccino every morning (super easy). hand washed the milk reservoir and all parts (took it all apart) every other day once we used all the milk up (otherwise it stores in the fridge. so convenient.). we had fun grinding our own coffee and experimenting with different coffee brands and roasts. it was one of the best anniversary presents ever. until it wasn’t. one day in october (5 months of use) it just stopped frothing milk. the milk spat out of the tube a bit at a time and steam built up inside the milk reservoir. obviously something had broken—a seal or seam. it has a year's warranty and my husband bought the 3-year extension  so we weren’t too worried. we tried various fixes over the next several weeks—vineagar cleaning  water cleaning  extra cleaning of the milk reservoir  etc. without any relief. my husband started attempting to contact mr. coffee on black friday 2018. now he is a busy attorney and i am a busy surgeon  so we haven’t been sitting on the phone or on the computer attempting an online chat every minute since the end of november. however  i was very much enjoying my daily cappuccinos and this task was assigned to him  so you can imagine he has been “reminded” on frequent occasion that the machine is still out of order 😉. at this point he has yet to reach a person at mr. coffee. out of frustration (and it takes a lot for him to reach that point) he tried implementing our extended 3-year warranty  but they don’t take over until the 1 year (at this point worthless) warranty with mr. coffee ends. it has been over 3 months since our mr. coffee machine manufactured a delicious cappuccino to start my busy day. i finally convinced my husband to order another milk resorvoir on our own dime and deal with mr. coffee financially later. it was to be delivered yesterday  from mr. coffee  but didn’t arrive. insult to injury  that is. my husband is convinced the milk reservoir won’t fix the problem and we need a whole new machine. maybe so. either way  it looks like we will need to rely on our 3-year extended warranty to kick in in may to sort all of this out. sad  really. enjoyed the machine immensely while it worked. if someone would just answer the phone at mr. coffee  i’m sure we could sort this all out.
January 10 2018,3.0,15,the machine's sensors are sensitive. it takes practice getting ...,the machine's sensors are sensitive. it takes practice getting this machine right. my tips:1. don't forget to run the vinegar deep clean as mentioned by a previous user. (the manual doesn't say to do this in the initial setup but drinking a cup full of bitter chemicals doesn't taste good)2. the espresso light keeps blinking  make sure it is locked all the way3. if all 3 lights keep blinking  the milk container is not in correctly. you must line up the whole "just so" for the sensors to read the container is in place correctly. it usually takes me 3-8 tries to figure out the "just so" position
April 26 2021,5.0,2,great espresso machine for the price w/a 1 year warranty,i love this espresso machine and enjoy mr. coffee's customer service even more! i am giving this review 5 stars due to the fact that mr. coffee was able to easily replace my malfunctioning machine.we love making all sorts of espresso  from iced americanos and lattes to hot cappuccinos and plain doppios. we debated on getting a nespresso  but did not like the coffee pod options and loathe keurig products since the coffee is not strong enough. the single or double shot option with this espresso machine is great  and you can really pack as much ground beans as you want. the cleaning process is easy  and i recommend cleaning the frother with a straw cleaner each time you use dairy products  along with the espresso machine's "cleaning" feature.i looked into different espresso machines listed for under $200 and decided on this one. i was expecting it to last a year or so (of running smoothly) with working from home and figured that purchasing this café barista would save me a lot of money. i drink white chocolate americanos and  with tip  that costs about $4-$5 per day. this machine ran smoothly for about 8 months before the frother gave out and would not produce froth/water. that being said  my sister and her family lives next door and she comes over to make two cappuccinos during the week on top of our household's two americanos. plus whenever we want decaf coffee at night  that's about 4-6 uses per week day and at least 2 uses per day during the weekend (unless my niece wants an iced coffee).i tried what i could to get the frother to work again to no avail. this wasn't too bad since i normally drink americanos and the espresso shots were still working smoothly  but my sister and niece like frothed milk and i wanted to get the full use out of the machine. contacting mr. coffee to replace the machine under warranty was quick and easy. they asked what was wrong  sent tips and an option to replace the machine. i was asked to send pictures of the serial numbers  the machine  and ship it back (shipping paid by mr. coffee)  and was sent a new machine.
March 7 2018,1.0,25,machine part change - only ese pods now,negative stars if possible. mr. coffee has changed their product to now come with a "premium" ese pod holder and no filterz. i contacted customer service and they offer to do you the favor of allowing you to buy (for an additional $20 after shipping) the 1 and 2 shot filters. don't worry though  you will also need a different porta-head to hold those filters and that will only run you an additional $20 after shipping.aren't they ever so nice? now you are out a ridiculous amount for the machine and if you ever wish to use your own coffee with it you can either spend the amount an entire expresso machine costs for the parts or buy a pod maker and individual filters to diy your pods adding 20 minutes and a nice mess to your morning routine.
January 7 2022,3.0,1,decent taste  easy to use  but ultimately returned,for first time espresso machine users  we thought this was super easy to use and the espresso tasted decent enough. we invested in a machine to curb spending money at coffee shops - and it worked! we used this machine for about a month before ultimately deciding to return. we initially liked that everything was automatic - but this ended up being the downfall. the milk frother worked but was exceptionally inconsistent. sometimes you’d get an unbelievable amount of froth to the point it overflowed the cup and sometimes it hardly used any at all - regardless of how much you adjusted the frothing knob. therefore  you always ended up wasting milk because you never knew how much it was going to use. using multiple times a day  you end up wasting a lot. cleaning the tubes on the frothing portion was also difficult and something you wouldn’t have to worry about with a manual frother. we used a ninja specialty coffee maker (not even a real espresso machine) one time and were amazed at how easy it is to warm/froth the milk yourself and how much more control it gives you over portions. we thought it tasted better too! the mr. coffee will do the job… but in our opinion  you can do better for less money.
October 3 2020,2.0,2,you can't get parts - don't buy this unless you want to replace it every 12  18 or 24 months,overall this was a reasonably inexpensive fully automatic espresso  cappuccino maker and it worked reasonably well.  never great  but good enough.the problem is that the maker - mr coffee has apparently decided to not make many of the replacement parts that you are likely to need after as soon as 12 to 24 months of use.the key parts they don't offer that you will need are the pressure filter baskets  which include hard and flexible plastic parts that will wear out or break and the filter holder (the part with the handle).the original filter basket has detents in the sides that help hold it in the holder/handle and the original filter holder / handle has a plastic flip-over basket holder.  these two aspects help hold the filter in when you knock out the used grounds.  without them you will end up most likely having to dig out the grounds with a spoon....you can buy replacement parts that will work  but they don't have the retention design aspects described above.this may not sound like such a big deal  but if you use this on a daily basis  this is a messy pain.  and you have to deal with it after every use.i am very disappointed that mr coffee does not support this product with replacement parts  especially when they are continuing to sell the product.  that is just bad  screw the customer business practice.i won't be buying any mr coffee products in the future.  i will eventually invest in a breville or other product by a vendor committed to their products and customers for the long-run.  yes  they are more expensive  but $180 a pop for one of these every 18 months can get you into breville price territory before you know it.  i don't like throw-away products / companies  especially over lack of availability of $20-$30 worth of parts.
January 15 2020,1.0,3,not worth the pricepoint,i bought this as a christmas gift to myself and was excited to stop spending the money at starbucks. upon arrival  i prepped the machine as stated per instructions. upon first use i could already tell there was a problem; frother barely worked and when using the double shot  my coffee mugs (standard size) where only being filled halfway. this machine is supposed to make 12oz or more on double shot. i tested it out for a week to see if the hoses just needed to be warmed up a bit. no use. contacted customer support (they are great) and had a replacement at my doorstep the next day.2nd machine  frother works like a charm! however  a week later and the flow of the espresso is next to none. the machine just cant handle what its built for with its plastic parts. the espresso cup is hard to attach to the machine  you have to hold the whole thing in order to twist it in to place.while i dont mind maintained and upkeep for the machine (honestly  you're working with milk and water  its going to get moldy so you need to clean when you're done  don't be gross) the price point of this should be less than $100.all in all  a very problematic machine that doesnt last  all parts of mostly made of plastic which will melt with time  and the frother has been known to stop/malfunction. i would suggest getting a simple espresso maker and frothing your own milk. much simpler and cheaper!
July 27 2021,2.0,1,ok,but not true espresso. crema is the fake airy crema that you get with pressurized baskets  and the foamed milk isn't really good steamed milk that taste sweet- it's ok for a 'capucino-like' drink- it's not awful  but my machine was beginning to break down after 3 weeks- the drinks it made were no longer piping hot- and it was making a noise- quite loud- this machine puts out way too much pressure for real espresso- 15 bar i think- real espresso needs around 9 bar  even less- the water just goes through too fast to get a real espresso extraction at 15 bar- which is why they give you the pressurized basket so that it comes out looking like real espresso with the fake crema on top- that said though  it makes pretty ok drinks- just not the real stuff- you wont get the complex tastes of a true espresso draw- but the drinks you do get are passable  and pretty ok- i would have given the machine 3 stars because it made pretty ok coffee-like drinks if the water temp was higher and didn't drop off like it did  and the machine didn't develop the loud sound it did-  so i'll have to keep the rating at 2 for this machine because the 'espressos' it created really weren't. i was new to espresso at  the time  and didn't know that pressurized drinks are not espresso- after doing real espressos wit another machine  i learned there is a world of difference between what this machine is capable of and a real espresso machine is-
April 19 2018,1.0,7,very.poor quality,purchased late january.... worked great for a couple months then started having issues with it ..it now wont suck up any cream/milk from the dispenser at all.  i have taken it all apart and cleaned it thoroughly several times to no avale.  our old mr coffee lasted 5 or 7 years and never missed a beat.  i guess we will go back to a model where the frothing isn't automated. novel idea but lacks articulation...sad part is we bought one of our daughters one of these as a  christmas  gift before we bought our own  and she hasn't even opened it yet waiting till she moves into her own place...so chances are hers will probably fail on her too and it will be way past any return date   as is ours even now   i hope their warranty department takes care of us...we will see. update they sent me a new creamer unit and it has worked ok.  but now the pump is failing and will not produce the volume/pressure required to espresso properly...still less then a year old and cleaned many times with vinegar and they are giving me the runaround...do not buy this machine. spend a few bucks more for something of quality
June 1 2020,3.0,2,good espresso  poor instructions  no replacement parts.,the first time instructions are very specific and have to be followed. that said they don't always work. i tried 4 times to get it to prime with no luck. the pump would just run and make a loud noise until it stopped. mine wouldn't prime.i took the tank off the back and checked to make sure the water was flowing. i measured the lever on the tank and it wasn't moving. so i primed it by removing the tank and pouring some water into the machine. that solved the problem. it now works. it would help if that was included in the instructions.if your portafilter breaks  which seems to be a problem  you are out of luck as a replacement part is not available.also  if you want an extra basket for the portafilter don't expect to find it on amazon or any other retail outlet. as usual the amazon search is pretty much useless. it will give you many choices  most of which are not what you are looking for.so essentially the machine does good espresso but it something breaks you are out of luck. mr. coffee will refer you to their retail partners. apparently mr. coffee doesn't carry or won't sell them and their retail partners don't have the parts.i kind of recommend the machine with reservations. replacement parts don't seem to be available.
October 10 2020,5.0,3,three years and still going strong,i did a pretty extensive search before purchasing this one  and figured start cheap  see how quickly it dies  and then justify a fancy machine. we watched for an amazon sale  but even full price  this machine is worth its weight in gold. we have had this cappuccino machine for three years now  so i am going to review it in all its glory.  no  the milk froth isn’t consistent quantity every cup  but there is a custom button to make it just how you like it every single time. we pair this with illy ground espresso for a fantastic morning routine. the only downside is that now we are so spoiled with a daily dose of frothy caffeine  we are forced to buy coffee when we are traveling. i purposefully have forgotten how to insert a k-cup or brew an actual pot of coffee. so  buy it. there are fancier machines out there  but this is the best starter cappuccino machine i’ve seen. oh  and the milk frother and attachments “say” don’t machine wash  but we do and it’s fine.
June 4 2017,5.0,9,i was hesitant about purchasing this particular machine  but my family and i are so glad we purchased it!,i did my research on cafe barista's and i decided to give mr. coffee a try. these little coffee makers can cost in the hundreds and even thousands of dollars  but because of all the decent reviews on amazon concerning this model i purchased it.at first i was going to return this back to amazon because i was concerned that much of the maker is made of plastic. i called mr. coffee and spoke to one of their customer care reps and she guaranteed that all mr. coffee products are bpa free.i decided to keep this and my family and i are amazed how this lil machine can make a latte just as good or better than the big corporate coffee houses out there. i'm totally serious and the mr. coffee barista makes an incredible  most delicious latte  indeed.now i will tell you how i make my latte.8 ounces of silk almond/coconut milk1 full scoop of kona hawaiian ground coffee from kroger1 teaspoon of organic coconut sugari pack 1 full scoop of kona coffee into the filter for single shot of espresso. make sure you place the porta-filter on your counter and put some muscle into packing down your coffee grounds using the measuring scoop/tamper which comes with thiscoffeemaker. by packing my coffee down i believe much of the delicious coffee flavor is extracted from the grounds.there is a line on the froth control knob and i line it up with coffee icon on the machine. i believe the machine gives me the most milk froth where i set the froth control knob.make sure you aim your froth tube into the center of your coffee cup.i push the latte button on the control panel twice for a large latte and out comes my foamy  most delicious  most heavenly milk froth and thanmy kona coffee.it's that easy folks and you will not be disappointed with the purchase of mr. coffee barista. why spend hundreds of dollars on the fancier machines when you can make delicious coffee drinks with this machine. just buy it  you will not be disappointed.
November 30 2021,2.0,3,good and affordable coffee espresso maker but....,this mr. coffee was working good  nice espresso  delicious lattes and cappuccinos but after 15 months of use  the frothing is not working anymore. the milk is cold and no more froth.i have changed my rating from 5 to 2 stars.my last hope is to contact mr. coffee  let's see what they say and will get back to update my review.
December 7 2021,4.0,2,8 months in and...,after 8 months of 2 times a day double shots it's still working great. coffee tastes great but took a long time to get the grind and the tamping pressure right. the portafilter goes in easier and the milk container does as well. however the seal on the milk container connector has loosened  to the point that the inrush of steam causes it to almost pop out of place(sometime it does!) so there is a design flaw unfortunately. and i don't know if it possible to replace it.... but it works great unlike a another brand i tried and it immediately leaked all over my counter what a mess. so price the price i'd say it's a good value ps the screw falling out problem is caused by messing the screw. don't try  to tighten or loosen it! its held on with a special threadlocker most likely.
April 27 2018,5.0,8,keep it clean and it will serve you well  very well in fact.,this machine makes the process simple enough to make a good cup throughout the day and not have too much maintenance in doing so. you still need to clean out the puck  rinse your filter holder and grounds basket  and wipe the milk wand with each use. also know that it continues dripping when done; so  i put an empty cup under it until i can finish my espresso and get back to clean it. but it is very simple to use and tastes great if you have freshly roasted beans and a good burr mill bean grinder set to fine for espresso. drip (store ground) coffee will not work well and is probably stale by the time you buy it from the shelf. my wife loves the double latte and i use the cappuccino setting. replace the coffee grounds press with a simple 50mm one here for $7 (all metal to support a 30 lbs down force) and you will be happy. use a folded towel or better yet a silicone mat or cutting board for the press surface so as not to damage the drip holes on your filter holder. beware that full "foam" setting (at the before 3 o'clock position) will overflow your large 10 oz. coffee cup and run down into the drip tray. make sure your milk tray is not missing the silicone pickup tube inside (mine was  not available to order; but you can make your own with a 3/8" i.d. tube cut about 4 inches long). you will find many tutorials on you tube to get started. enjoy!
February 20 2018,5.0,8,people call me a foodie and i love process while cooking,to be honest i had low expectations  i over research everything.  people call me a foodie and i love process while cooking  doing it right.  i almost hate to admit how much i love this machine though.  i also bought a delonghi espresso maker (the highest rated one) and i use the mr. coffee one most days.  the milk container is so easy to use and makes very good steamed milk and foam.  i love how easy it is and in the early morning  i want simple.  and if i want if different i use the manual option on the buttons.  it makes a great cup of espresso  latte  or cappuccino.  i did get a good grinder though  not the mr. coffee grinder  a baratza.bottom  line is if your trying to impress someone get something else.  if you like variety in your coffee drinks  want simple  easy clean up  and don't want to spend a fortune  well  i don't know of any other machine that does it all.
January 14 2019,2.0,5,poorly designed,while the unit does make what it was intended to make  the quality is poor at best  and the inconsistency of the product in making the same thing twice in a row is extremely poor.  same exact cup used twice with the same settings produces less product  very strange. lattes are not hot as one would normally find in any coffee shop. the unit must be cleaned as stated but that even does not help. the instructions are poorly written at best  and nowhere that i have found does it even mention that u must also clean the parts that are above and inside where the coffee filter attaches. if that area is not cleaned periodically the machine simply does not work properly.  the milk frothing system is a pain in the backside to clean  and the clean setting merily runs hot water through the unit and only flushes out the last run  it does not clean it whatsoever. the manufacturer should at the least provide several proper size small brushes  to clean out the internal piping system. several reviews on the cleaning have been posted and one which is very well written and one i used to try to get the machine to work properly where not effective.  the simple way to explain this is  this machine is ok for the average person  but if your looking for a truely good latte or expresso machine  look at something else.
May 28 2021,2.0,1,worked well for a total of 7 days  then milk  reservoir/frother stopped working,i had gifted this machine to a friend  who is espresso enthusiast a few years ago. he described this as a decent machine for making espressos. i finally gave in and bought one for myself. bear in mind  i am a cappuccino fan. i primed the machine as described and followed all instructions for cleaning it. for the first 7 days  i was able to make amazing custom drinks. loved it. then it happened. milk stopped flowing into the drinks and machine started making loud sounds. i couldn't understand what could have caused this. i watched many videos to troubleshoot but they all wanted me to open up parts and clean it/ run vinegar cycles. i am not a technical person and neither did i have the patience to troubleshoot. i am sure  such issues happen to these machines but you need to be willing to put time into it to rectify them by watching youtube videos. i think  i'll buy a nespresso with a separate frother. that seems less of a hassle. this one  buy with caution and awareness. good luck
October 10 2016,5.0,121,a good european electric one w/o a frother,i went on amazon to purchase my 3rd keurig frothing pitcher (they are such junk that they self-destruct starting a month after purchasing & are unusable 6 to 9 months out)  when i noticed mr. coffee had an espresso machine with a milk frothing device.  i thought  mr. coffee  that's a company (unlike keurig) which one can trust to make a well engineered product.  (i now have 3 mr. coffee burr coffee grinders  so i reason to believe this was so.)  so i bought it  & can say  it took a little time to get into a routine of using it without spilling coffee grinds all over the place.i have purchased several espresso makers over the years  a good european electric one  w/o a frother  a good senseo w/o frother that requires pods  a  that makes good but weak espresso  an expensive european stainless steel stove top one w/o frother that makes strong espresso  the keurig that requries expensive pods  makes bad espresso  takes too much time to use  is in every way poorly engineered  and has a milk frother that costs about $35 to replace every 6 to 9 months merely because it is made of cheap plastic.with all that in mind & with the mr. coffee machine routine mastered  i can say  & my partner says every day  the mr. coffee machine makes the best tasting espresso/cappuccino ever experienced  better than starbucks by far  better than all my other espresso machines  better milk frothing too  better engineered by far at such a reasonable price and without expensive pods (where who knows where the coffee is from).if mr. coffee comes up with a new & improved espresso machine w/milk frother  i will purchase that one too  not the least of which is because i appreciate a supporting an excellent company that makes the investment in research & development to come up with a great product that does what the customer is led to believe it should do.
December 7 2021,3.0,5,stopped frothing,this worked so well for about a week. then it stopped frothing. i did all the troubleshooting  had kept it clean. i have no idea what happened  but all the milk comes out flat now. sad.
May 27 2020,1.0,3,absolute garbage for quality !,ok... this is now my fourth machine in about 7 yrs.  i kept thinking that i must have been unlucky and received a rare faulty machine so i ordered yet another one. hey....they cost less than $200....  so yes  it makes a decent/good latte and all  it's nice and compact  it's easy to use  etc... but they never last !  these machines have a very well known problem with their milk frothers.... they stop frothing within a year or two  or in my case  this last machine stopped frothing after 6 months! and believe me... i know that you have to use the built in clean function after each use. i always do. plus i hand rinse out all the components of the milk frother as well. i've had it with this junk.  do not buy these !
February 13 2020,1.0,5,frother stopped working after 3 months - very disappointed,***edited to add: i gave a glowing report of this machine earlier  but now - after only 3 months of owning it - the frother has stopped working. i diligently cleaned it after each use and have run vinegar through the machine as recommended. i wouldn’t mind having it replaced since it has a one year warranty  but the company is making me jump through a lot of hoops to do so. i’m looking for another replacement that will last a reasonable amount of time. very disappointed.***i have spent way too much money at starbucks over the years and decided this year to save money and make my favorite drink (a mocha) at home. i’ve had my machine for a month and love it! it’s very easy to use  and my mochas are perfect. i wish i would have gotten one of these a long time ago. i use skim and almond milk along with torani chocolate sauce i bought at the local grocery and starbucks pike place coffee. it makes a wonderful froth that can be adjusted according to preference. i get everything ready the night before so it only takes a few minutes in the mornings. i don’t usually leave reviews but had to for this because i like it so much.
February 25 2022,1.0,1,worked great for 2 months  then broke - sent it in under warrenty and they never sent a replacement.,i order this and loved it for the 2 months it worked. then the milk frother stopped working.  called warranty support and sent it in with a pre-paid shipping label. was told i would have a new one shipped as soon as they received it.  they received it early december and as of feb 25th  i still do not have a replacement.  i have called about 6 times and have been told everything from they are out of stock  to they are sending me a check back for the paid amount.  but after 3 months i just gave up.  every call took 90 minutes and was a exercise in patience.  mr. coffee is a brand that does not stand behind their products.
March 23 2020,4.0,1,it could be better (and it is after lime cleaning)  but it's a solid 4 stars for the price.,it took me almost a month to write this review. even though this is probably the easiest latte machine you could possibly buy  there are still a couple of variables that will take you some time to work out if you've never had an espresso machine before. the variables that will affect the quality of your drink are as follows:1. coffee quality and grind size (please buy whole bean and grind yourself with a quality grinder).2. amount of espresso you try to cram into the porta-filler.3. temperature of the water coming from the machine.4. level-ness and tamp pressure you put on the espresso in the porta-filler.for #1: buying a whole bean from a local roaster that is as fresh as possible is ideal. buying it whole bean is even more important. the quality and taste of the coffee declines quickly as soon as it is ground  even in a bag you re-seal. in a coffee container that is air-tight like the coffee gator  it will last a bit longer  but still. just buy whole bean and suck it up. next  the grinder should be a burr type grinder (i bought the mueller conical burr grinder). finally  dialing in the grind size is important. at first i went with the smallest grind setting on the grinder  but it wasn't ideal. the grounds were too small and didn't allow enough head pressure to get through the machine. result was poor tasting espresso with no crema. i settled on '3' on the mueller which is on a 1 (finest) to 10 scale.for #2 and #4: i battled with this for way too long. everything online says to put 13-18 grams of coffee into a double porta-filler. the most i could ever get was 15 and that was after tamping the hell out of it so i could cram more and more in. result was same as #1 with too fine a grind. i finally threw the common internet wisdom for grams out the window and just did it by logic and feel. numbers wise  it's somewhere around 11g of grinds. logic-wise it's 'fill to top of porta-fill. tap tap tap on the counter to settle and even it. fill again from grinder to top. tap tap tap to even. take your tamper (buy the nice heavy metal one for 15 bucks) and apply force as evenly as possible. don't do 30lbs of pressure like they say online. with a home machine like this with 15 pressure head  30lbs of tamp force is way too much and will barely allow the water pressure to come through making terrible coffee. just do a nice twist/push with a little bit of weight/pressure. try to get the puck as even as possible.for #3: this one was weird. i measured the temp of the water coming directly out of the pump with a hand held thermometer. it was consistently around 155-163d. this is not nearly hot enough. online  the consensus is 180-190d. i thought the machine was broken  but i read a review or two that said to descale it and it would help. on a new machine? weird  but it works. i didn't have vinegar  so i used clr mixed with water. i ran a full reservoir of that mixed solution  then a full reservoir of just clean water. result? water temps were instantly 180-187d. fixed. we are on a well on top of a mountain so we have hard minerals. i have to do this about every 2 weeks  but it's worth it.overall i am happy. even with the above  the consistency of my pour/shot varies (which i hate!). it's pretty dialed in where i'll only pull a crappy non-crema shot once in ten tries. when that happens  i'm still not 100% clear on if i didn't follow my own advice above closely/carefully enough or if the machine can just be inconsistent sometimes. you can tell instantly how good the shot is going to be. for a double  it should be about 5 seconds of dark coffee coming out  followed by 10 seconds of perfect looking crema  followed by 5 seconds of slightly watered down looking crema. you can kill the watery crema by hitting the espresso button on the machine again. when you are pulling a really crappy shot  you will get dark coffee followed by what looks like really watery coffee. i have no idea why this happens. will update this if i nail it down. otherwise  9/10 times it makes great espresso shots!the latte portion of this machine works great and just as advertised. sometimes if you put it on latte as ooposed to espresso froth it can jip you a little bit on the amount of steamed milk it gives you. if this happens  just run the latte cycle again and stop it manually when you have the amount of froth you want.cleaning is pretty easy  but takes some time. you have to keep pushing the clean cycle every time it ends. i wish it would just do it continuously until the water runs out.i tried a couple of other machines and espresso specific machines. none of them were worth the hassle and this mr coffee is so much easier/time saving. the espresso specific machines i tried from delonghi took way too much time to make myself a latte in the morning because of the separate frother. yea  i know 1st world problems but between setting it up  making it  and cleaning it we're talking 10-15 min vs 5. when you have to run to work that time savings makes a difference.overall  i'm really happy with it after figuring things out. will update is something crazy happens.
December 5 2019,2.0,2,parts department in the philippines,the machine arrived quickly and i used the mr. coffee barista the next day i thought finally mr. coffee makes a decent espresso cappuccino and latte with automatic frother machine and the finished products tasted surprisingly good but........just try and call mr. coffee's website customers service dept???? by the way it's located that's right in the philippens!!!! i asked them if i could order some parts for my new barista she asked what did i want to order i said a porta filter she then said what's that  i thought really you are supposed to work in the parts dept. and you don't know what a porta filter is???? i shouldn't have asked but i asked her what size is the porta filter in millimeters she said i don't know i then asked her to put me on hold and please ask someone she gladly said ok and 23 mins later!!!!! she came back on the phone and you guessed it they did not know and besides she said we don't carry a lot of extra parts here... really!! don't buy mr. coffee products!! you will be disappointed  terrible after sale customer service and trust me if you buy the mr.coffee barista you are going to need to order some spare parts within the first couple of months!! spend a little more and be happy with your new espresso machine!
February 22 2022,5.0,0,good product for unmatchable price,we've had this 2yrs and use it pretty much every day.  latte machines are often ridiculously priced  so this one's a breath of fresh air.  easy to use - you just put in the grounds  milk  and water  then press a button and voila - tasty latte!tips:1.  skip to the double-shot - you're never gonna want a single.2.  clean regularly.  it's milk  so yeah  it likes to go bad.  use the self-cleaning feature before putting the milk container back in the fridge.  wash the whole milk container out every few days  taking every removable piece apart and scrubbing (yes  i even unscrewed the top once for a super-deep-cleaning  but only after 2yrs of use).3.  other creamers work too!  in order of preference:  2% milk (fattier works but can clog easier)  super creamer  oatmilk (nut pod is a great brand)  almond milk  soy.  some froth better than others.  mix with milk for best of both worlds :).4.  buy a cheap bean grinder so you can buy whole beans for extra flavor (but i also buy pre-ground coffee bags too  especially for decaf).5.  enjoy!
August 21 2017,5.0,6,coffeehouse-quality lattes for less than $1!,i'm saving so much money with this espresso/latte maker and the drinks taste (almost) as good. this machine can pull excellent espresso shots; as good as a much more expensive machine. the milk frother -- not so much. but  i can make a double cafe mocha for less than a dollar! and when i want to get "fancy"  i can do the drink manually by first pouring the frothed milk into a pitcher  then pull the espresso shots into my mug. then  tamp/stir the milk and pour it into the espresso. can't do latte art  but the drink tastes great!suggestions after several months of use:1. let the machine heat up with the (empty) portafilter in place and the mug on top for 15 minutes if you have time. get everything nice and hot. just note that the portafilter will get very hot. nothing worse than a lukewarm latte.2. keep the milk ice cold until you're ready to froth it. this will keep the hard sticky foam to a minimum.3. use freshly-ground beans if you have a grinder. i'm using pre-ground because i don't have a grinder and the coffee has lost its oil after a few weeks and no longer makes a nice thick crema.4. for the best results (if you have time)  pull the espresso and the milk separately as i mention above. this gives you control over the milk content and allows you to "work" the milk a little to remove the big bubbles before adding it to the drink.5. keep the whole machine as clean as possible including the milk container  hoses  spouts  filters and trays. milk and coffee build up if you don't.6. go ahead and buy a real tamper. they're less than $20 and are much better than the plastic thing that comes with the machine.
