review_date,rating,helpful_vote,review_title,review_body
October 22 2021,1.0,3,decent enough coffee  but unreliable machine,this machine  to be clear  is just a regular keurig brewer with an included milk frother. it is not an espresso machine  and you will not get beverages resembling coffee-house drinks no matter what the buttons say  or how it is marketed. i feel a little duped because i thought this machine would produce a beverage similar to a latte  but it's just regular coffee and frothy milk. if you already are satisfied with keurig coffees and aren't looking for a latte/espresso maker  chose a different brewer than this one  because it does not do the job it is marketed to do very well at all.further  after a few months of owning it  it started making unreliable cup sizes. it doesn't seem to matter which button i push  because it makes whatever it feels like making. 12 oz comes out as 6 or 8. 8 oz comes out as 4 or 6  unless it decides to make 8 after i've double-brewed to get a full cup and it spills over. yes  i've descaled it several times. in addition  the button that is supposed to make a stronger cup also only works when it is in the mood which isn't often. the frother works just fine  but i don't really want a latte made with regular coffee and lots of milk - it is watery and dull. you are better off buying a cheaper machine  and adding on a separate milk frother if you like watery lattes. buy a nespresso if you actually want a coffehouse style latte. it costs less and makes a superior product. the pods are more (about a dollar each vs as low as about 33 cents each for k-cups)  but they are also a lot more comparable to what you get in a coffee shop for $4.50.
March 5 2019,1.0,12,water leaking issue,we bought this product in october 2018. it’s now march 2019 and it’s nothing but a paperweight.to start...it worked great for the first two months. then  when we turned it on  water would start streaming out of the unit from the k-cup area until we turned it off. if you let it run  it would empty out the entire tank of water unless it was turned off. we turned it off and back on which resolved the issue.about a week ago  the same thing occurred. we tried turning off the unit to reset it but it didn’t work. every time we turn the unit on now  it just streams water out until the tank is empty. it’s not even usable at this point and more importantly this is a huge fire hazard.we tried to return it but it’s beyond the return date.so  we bought a cappuccino machine which lasted roughly 5 months for $180. don’t waste your money.***update***i contacted keurig and amazon after writing this review. amazon was more than happy to send one out immediately with no issues. keurig took over 24 hours to get back to me since they were busy at the time. however  they were happy to send us another keurig. i had to tell them that amazon had already sent another unit out.so  again  like always  amazon helped us and didn’t give us any grief or trouble with the unit. this is the sole reason why we shop with amazon.i will check back and update the review after a few months to see if this unit doesn’t break.april 30  2019still working without any issues. it’s a good unit but if you’re looking for just cappuccino  just get a regular keurig machine. the frothing foam is cool but we found ourselves using just the k cups of cappuccino with a splash of milk.
June 5 2019,1.0,10,junk,this worked great for a week. then the frothier stopped frothing. the little whisk still turns and everything seems to be functioning normally. but the thick foam it produced at first is gone. it heats the milk and produces a very stingy amount of froth on either the cappuccino or latte setting. the keurig website was no help  so i set up an account and contacted customer services. they refused  twice  to just send me troubleshooting directions over email. i had a call a number. so i called the number. and had to set up an account again before they could give me the insightful advice  “try a different milk.” i’m using the same milk i started with. it’s fresh. there isn’t a thing wrong with the milk. the frother just doesn’t work properly.so now i’m stuck with this massive piece of junk on my counter that is twice the size of a coffeemaker and only makes coffee. i can’t send the unit back because after a week  i threw the box away. what a waste. i will never give this company a dime of my money again.
November 10 2018,5.0,15,best keurig i’ve owned—easy to clean,i’ve owned several keurig since i like to make small amounts of coffee. this one is the best ever. the usual features with a larger reservoir (good!). the cappuccino/latte feature works beautifully and clean-up is really easy. the milk cup cleans. no mess. the small piece that froths is magnetic thus not easy to lose. it still fits on our counter. a bit wider than its predecessor. it’s made about 100 cups of coffee & latte.
November 30 2018,1.0,17,major electrical issues,read all the reviews they are all correct !! i plugged it in and immediately it blew my outlet and entire circuit breaker. i was shocked but then again i read the reviews and it was common. it was so bad we needed an electrician . we did learn turning off auto feature helps and ran it once with no issues. the one time we ran it it was awesome lol but not sure i’ll be keeping due to major electrical issues. side not my milk frothed great !
November 5 2018,1.0,26,donot buy from this seller.,my machine just keep bringing water outside when i press on button
December 5 2018,3.0,15,all the non-dairy drinkers out there!,i just bought this on cyber monday and was so disappointed when the frother refused to froth any of the non-dairy milks i tried. i called customer service (keurig’s) today and they’re sending me a new frother  but told me that silk brand anything just won’t froth. i had tried both kroger brand soy milk (simple truth organic) and silk almond milk. customer service told me to use as fresh as possible milk and to avoid silk and almond milk altogether. finally  i tried so delicious’s coconut creamer and it actually foamed! success! so even though it says to use low-fat milk  in my experience  the fuller-fat non-dairys work way better. good luck!
June 6 2020,5.0,5,pays for itself within a month!,i use to visit starbucks at least once per day (sometimes twice)  5-7 days a week.  at $6 per drink  i was spending $42 each week ($2 184/year) just for coffee.  my hubs would visit the coffee shop three times per week  which meant that he was spending $18/week ($936/year).  together  our yearly budget to feed our caffeine addictions was a minimum of $3 120.  ouch!  we agreed that giving up our daily lattes  caps  and fraps was not an option so we went on the hunt for a coffee maker that could meet our caffeine as well as our budget requirements.  this keurig does both!  like the other four keurigs i have bought in the past  it makes a great tasting single cup of coffee quickly.  but the reason i am so impressed with this coffee maker is the frother!  i generally use organic horizon 2% milk and the froth is not only thick and delicious but it doesn't fall flat within just a few minutes like froth that i have made with other frothing devices.  it does not matter if i use full-fat milk  low fat/non-fat milk  2% milk  coconut milk  soy milk  or almond milk--the froth always turns out perfectly.  i buy flavored creamer and flavored syrups from starbucks.  now that i have this keurig  i am a fantastic barista!  my daily visits to the starbucks drive-thru are in my rearview mirror.  the amount of money we save by making all of our coffee at home meant that the keurig paid for itself within three weeks.  we have had this keurig for a year and it still works perfectly. and the balance of our savings account just keeps going up and up! i ended up buying one for my office and my hubby's office as well  saving us even more money!  highly recommend--5 stars!
June 11 2019,5.0,8,i love this new keurig,we recommend the best kitchen review on you tube of this machine..just got this last night and i have already tried all the modes so i may be up very late tonight. we have had a keurig for a long time and the heating mechanism and pump died after 8-10 years. replaced it with this. what a delight. goodbye starbucks. the foamer is the best thing on this machine. i have tried both sizes of hot and cold foam. even tried foaming store bought flavored creamer although that was only moderately successful. for a flavored cold latte  my best suggestion is to add a teaspoon of creamer to the espresso shot. pour over ice. use the cold foam latte setting and pour it into the glass. a sprinkle of cinnamon sugar  vanilla sugar or even some chocolate or caramel syrup drizzle on it is bliss. we bought this one because it was the only one that i saw that had cold foam.  the only thing my husband misses is the screen & the auto-on. however  this heats up so much faster than our old one that the ready to brew screen isn't a big deal. more importantly  it still has the auto-off function.
August 1 2018,5.0,11,best ever.. use it daily. not disappointed at all,i want to take some time to share my experience specific to some of the “cons” that others listed.first the concept is fantastic. it will  brew a single cup in 6 8 10 12 oz both regular and strong brew.it will brew a “shot” of espresso for you to make a cappuccino or latte.the machine has an integrated milk frother. there was a review that stated the frother did not foam the milk. based on that review i had already purchased a (green logo brand) frother for 60.00 while i debated the purchase of this “all in one unit”. should have never done that. the keurig milk frother actually froths better than the (ehem) “other “ brand.i use whole and 2% cold from the fridge.  there is no steam involved in the milk process. just pour into the provided metal cup  set on the base  press the choice of hot (latte  cappuccino) or cold. yes it does both and the hot is to perfect temperature.the water resivoir is  generous and has a “carry handle” that makes detaching and filling easy.one review reports it is “flimsy”. i don’t find it to be. it has a smaller footprint in height than a regular keurig and is wider due to the frother.  i expect the item may have been manufactured with “less plastic” but i do not feel that compromised the quality of the structure.i use this daily and it is my “spoil me” item. i make a mean morning latte with or without flavored syrup and am sure this machine has already paid for itself in my (green logo) lattes i am no longer buying.
April 18 2021,3.0,2,good coffee maker  but nothing else.,i bought the machine in 2019 and it still is working well for my household to make coffee.  so it does make a good hot cup of coffee  but not at the correct temperature.  the first cup is only 165f and by the time you add your cream and sit down to drink it’s lukewarm.  after the 3rd cup it’s up to 180 which isn’t 185 but good enough.  first cup of the day can take up to 2 minutes to brew but all other cups are about 15 seconds.the frother has never worked.  frankly i’m not sure how it should function ever.  the post is solid metal (male side) and the cup has a female solid metal side that fits over the post; neither pice of metal moves  not even by hand.  there’s a little plastic ring that looks like a watch gear (except plastic) that fit inside the cup.  the frother has two lines etched inside at the bottom of the cup for fill lines that are nearly impossible to read and know they exist.  there are 3 buttons that allegedly operate the frother.  however   to date the most i’ve ever had is warm milk.  based on everything i just described i have no clue why it would ever work.  i have a hand frother that has a whisk at the end  that does the job in seconds (bought at williams sonoma) with its high speed spinning action!  thus  the main purpose i bought this unit (verses others at the same price point) is worthless!  reading other reviews  i’m not alone  it’s a function that should have been recalled for its defect or at least given everyone a refund!  now i have a huge machine wasting space on my counter  and i can’t even detach it!this machine doesn’t require 2.0  thank you!  this machine replaced my 2.0 which failed to read the pods more than it worked; we had cut off tops of those that worked to put over the failures  just to make a cup of coffee.  let’s just say 2.0 was the edsel of their line!  i have no issue with any pod nor using my own coffee.  the selections are from a shot  6  8  10  or 12 oz cup.  you can select strong which does a better job at saturating the grounds and is like a shot but just more  so it’s great for iced coffee or tea.  the negative is it doesn’t do the carafe so i have lots of pods aging away in my pantry.the cleaning isn’t the easiest.  if you have hard water  you may want to look around.  this reservoir is narrow and has a lot of ridges  edges  and curves that make it very difficult to get the hard water deposits off.  the clear plastic container  encourages the growth of algae in the reservoir and on the filter  even if you use the red or blue light.  oh yeah  you have the ability to change the uplighting in the reservoir   however it appears to be cosmetic and not ultraviolet to clarify the water.  the reservoir holds a lot for our needs and we find we have to dump the water out and refill more than we experience an empty reservoir.  so it’s a great feature.  run a blend of distilled vinegar (3:1) and water through; not straight vinegar because there’s a lot of plastic and pure distilled vinegar will ruin it.i can put my travel mugs under this as well as  my carafe from my old machine; it’s nice and tall.  i an also use an espresso cup but it will splash so i flip a regular cup upside-down and place the espresso cup on it.  my suggestion is that if you like hot coffee  then the first cup you make should just be hot water  because it isn’t that hot.  this will also warm your cup up so that your coffee isn’t hitting a cold cup and chilling it right away.  leave your cup get hot then dump it out and brew your first cup   you’ll love it way better!  if you use a milk product too and like hot coffee then make sure your cup is hot and put the milk in first so that while it is filling it with hot coffee it is organically getting it hot verses shocking it with cold in the end.  for iced coffee  you can use the shot but i use the strong button.  i fill my carafe with crushed ice and put my pod in  press strong and twelve  and then do another shot at the end with the same pod.  stir and then pour over ice!  it’s great!because of the frother not working for most people  i do not recommend this model  however it makes a good  rich cup of coffee pretty quickly; there are other models and this brand does seem to last!  they have a metal one now that looks really nice and is a counter space saver with temperature control too...so check it out!note: i use illy coffee  lavazza coffee  bentley tea  and ghirardelli-chocolate-premium-indulgence.  yeah i’m probably considered a coffee snob after 40 years of drinking the stuff i know what i like!  half and half always in the coffee!
October 22 2020,1.0,5,stay away from keurig.,after using my keurig coffee maker for seven years  my machine went bad. i was very happy with it.however  after ordering another machine through amazon  i found the machine i purchased was malfunctioning.i returned the unit and purchased a more expensive model. upon receiving it  it started to malfunction in the same way.the machine would start to brew and then power completely off in the beginning of the brew cycle.unfortunately it started this after the return date had expired.i contacted keurig and after a long drawn out process i received a replacement.much to my disappointment  the replacement is doing the same thing.i called  the company back to request a refund so i can go buy a k-cup machine from another company.basically all they will do is keep sending me inferior replacement machines. they won’t offer a refund.additionally they want me to send the defective machines back for analysis.this would be fine. i even took a video of the machine malfunctions so they could actually see what the problem is.they evidently are not interested.i have been on the phone several times trying to get them to send me return labels which for some reason they can’t seem to figure out how to do.they have no problem sending me e-mails trying to sell me their products however.in addition  every time you call  you call a different part of the globe.they always tell you they have to transfer you to the service department only to come back after putting you on hold god knows how many times  to tell you that no one will answer and they will call back within twenty for hours.the last time  that twenty for hours reached seven days before i called them back. this is the end result.so  i will be copying this review and posting it on every social media site i can find  to warn customers to stay away from this inferior company.
December 16 2021,1.0,2,frother sucks  save your $$$ * update.,light doesn’t come on. called customer service. worthless effort for the time. no point in having this machine if frother doesn’t work!! tip: if you want the frother to work… each time you use the machine  unplug it  5 seconds  plug back in. it will work for a one time use.*yes! i called customer service and can not for the life of me understand what was being said. keurig should do better.* light on the button does not come on when pressed. yes  i have waited until the machine has finished brewing  warmed up…* yes the frother is clean  and precisely measured for a latte  and it’s regular milk  and i will say a flavored creamer has worked before and frothed very well.* the machine was delivered nov 16th  today is dec 16th. so… 30 days and all of a sudden it stops working? keurig should do better than this.* i use bottled water in this machine.i am so very disappointed in keurig  for putting this limited addition on the market knowing it has suck terrible issues with its frother.shame on keurig. even though they reached out  stating to contact customer service. “ eye roll” this isn’t the experience they want me to have. * then make it right!!!
April 19 2019,5.0,9,do it! hot or cold  tea or coffee,we've never spent money on a coffee maker. this is so cool. cold or hot lattes with foamy soy milk  fresh cups with easy to clean features  no unnecessary steam stick to burn me  the parts are so easy to clean and individual. it holds a taller cup for ice coffee. i am simply amazed with it. i can use my reusable (always reusable) to make tea without the kettle. no more hassle and i really wasn't sure if i wanted to invest. we're both so happy with it. cannot be easier to operate. i hesitate to leave positive reviews because i know companies do that but i honestly love this so much. you can't find an easier coffee/tea maker that's so much fun to use.
November 29 2018,4.0,8,don't replace your old keurig.,i purchased this when my first keurig of 5 years died. the reservoir is smaller than my last one. i feel like i'm filling it alot more. the milk takes a little longer than i expected to froth. (about 3 minutes i believe)  and one thing to note is the first 2 times i used it the milk didn't froth at all. i was quite upset. but now it works fine. maybe it just had to warm up a few times. for these reasons i took off a star. i would not recommend going out to buy this if you already have a perfectly good keurig. because all you're paying for is a small reservoir and a milk warmer/frother. you can just buy a milk warmer/frother for $20-$40 and get the same results. some of the buttons on top you will find are unnecessary. over all i'm enjoying it and i purchased another one as a gift when they went half off for black friday for someone that doesnt have one.
March 9 2021,5.0,2,solid coffee maker. has been reliable since october 2019,we had two keurig’s prior to this one. the first one lasted a long time  i want to say 5 years or more. i did tinker with that one a few times opening it up and cleaning out lines etc. we then got a second used one of the same older model but it didn’t last too long.i didn’t necessarily need the frother  but this model had the highest ratings so i decided to give it a try. i’m glad i did. we get a great coffee every  morning  no issues  no variance  always the same. our go to coffee pod is the san francisco fog chaser. we have no issues with grounds in the coffee. i like the “strong” option. we both use it  it makes for a very tasty and not watery coffee. the frother actually works well  but we only use it maybe once every three months. i have descaled it once even though it didn’t really seem to need it. nothing has clogged or gotten excessively dirty yet. not sure what else to add  it does what it is supposed to do on a daily basis and if it keeps doing this for a few more years i’ll be very happy.update: still going strong in november 2021. still brews a good coffee every morning. couldn’t be happier.
November 13 2018,2.0,15,horrible frother,the coffee aspect was never an issue. the milk frother never worked. as soon as i got the machine it worked fine. the more i washed it the more the frother didn’t work. i had the item replaced once and the same thing happened again. except faster. i tried flipping the little piece inside in case it mattered the direction but it just didn’t spin anymore.
December 12 2018,3.0,9,amazing machine but has a big flaw..,i love this machine! upgraded from the keurig 2.0 and i’m impressed. only reason for not giving 5 stars is the my k cup reusable cup doesn’t fit. contacted keurig through their website for poor customer service and lack of help. have to call the help line to possibly order a new cup for the machine as the bottom needle isn’t in the right place. very disappointed. for the money it shouldn’t have a huge flaw like that.still works great with all the coffee k cups so i’m still loving it and enjoying my lattes but really disappointed i can’t enjoy making my own coffee from fresh grounds.
February 20 2019,2.0,6,why only two stars,i have owned keurig coffee makers for years. my old one starts spitting out coffee grounds into my coffee cup (along with my coffee)  so i decided it was time to replace it. i loved the option of having it make foamy warm milk  so i went with this model. all that works great (it doesn't work with heavy whipping cream though - only with milk). my reason for only two stars is because i have to turn it on every time i want a cup of coffee and then wait a few minutes for it to warm up. that kind of takes away from the convenience of walking up and starting a cup of coffee. my morning routine was to go to the coffee maker  put in a pod  and push brew (because i was able to save a default coffee size). i would start the brew process and walk off to do other things  returning to get my coffee and go to my office. now  i have to turn it on  go do other things  return to start my coffee brew (if it hasn't already turned off again)  start the brew  go do other things  and then return to get my coffee. if i wait too long between turning it on and starting the brew  i have to turn it on again and then start the whole thing over. this is such a pain. i have considered returning it because of how much i dislike this new routine. i hate having to turn it on each time i want to make a cup of coffee and waiting so long for it to heat up. also  i now  after waiting for it to heat up  have to press four buttons instead of just one (like with my old keurig). when my eyes aren't yet focused  having to press so many buttons is also a huge pain. this keurig is the opposite of convenience. perhaps  if i hadn't been spoiled by a keurig that made things so convenient  i wouldn't feel so negative about this one. it has added complexity to my mornings (and now takes longer to get coffee into my system)  so it's not helpful at all. i'd be better off just brewing a pot of coffee so i didn't have to wait so long for a cup when i needed it. i also have meetings all day and being able to quickly get another cup between meetings is essential to my focus. with this keurig  that isn't possible. i can't "quickly" get a cup of coffee at all. i hope this helps you decide which keurig to go with. i'm probably going to send this one back and get one that stays on  stays ready to brew  and doesn't require me to push so many buttons to get a cup of coffee when i can't even see straight yet.
August 9 2018,5.0,14,makes great coffee  better than regular keurig,we had the keurig revo since it was introduced.  even though it took special pods that we ordered  loved the machine.  then it was discontinued.....  ordered keurig k-cafe  this is everything we liked about the revo and so much more!  uses the regular pods and coffee is great  latte is wonderful  steamer is perfect.  didn't know keurig pods could make such good coffee  seriously good!  same coffee pods was using with regular keurig  this makes much better.  yes  we had both revo and regular keurig  both were becoming bothersome after these years and this one little machine covers it all.  k-cafe definitely a winner!
September 7 2020,1.0,2,great keurig product... for 18 months.,pros:1. gets the job done and does make a decent latte or cappucino without breaking the bank.2. appears to work best with whole milk  but still gets the job done with 2%  lactaid  and milk substitutes like almond milk.3. can make a 12 oz. cup without needing additional attachments.cons:1. wish it was possible to break down the assembly further to clean it better without needing tools. you'll get some coffee grounds that tend to gather at the bottom of the k-cup support assembly as you use it. i find the best way to get rid of them is to detach the lower part of the k-cup outlet  place back just the upper portion  and run 12 oz. of water through (hold a mug close to the drain because it is a little messy without the lower part)  then use a q-tip to get the grounds out of the nook and crannies that the water couldn't clear out.2. every once in a while i find myself having to unplug it and plug it back in to get a coffee made. seems like you'll push the buttons and nothing will happen  but resetting the whole thing seems to do the trick to get it working again.update:after 18 months  the cold button will randomly start blinking  followed by a random series of beeps like the button is randomly getting pushed. i'm not the only one with the issue. unplugging the machine for a few hours and plugging it back in will fix it for a week  then it goes right back to randomly beeping at 2:00 a.m.first and last keurig product. no k-cup will ever beat fresh ground and buying a new machine after 18 months isn't worth the convenience.
August 2 2020,2.0,2,four months and mild wear in  it’s already on the fritz,edit: it’s the end of november 2020  the same year i bought this and only a few months later  and the milk frother is not working. it seems to be cooking the milk instead and sometimes i pick up the pitcher and it’s cold underneath yet the milk is hot and sort of has this weird glossy porous bubbly froth on top. usually  you should see where the steamed milk subverts a nice airy frothy layer of milk but now it just seems to be mixing all together and coming out foamy on top. it’s not frothy at all and doesn’t taste like a latte. the picture with the glassy mug is what it looks like now and the picture with the green and white portland mug is what it should look like. pretty sure that  even as i only bought this thing just about 4 months ago and only use it 1-2 a day  it’s on the fritz. buyer beware.i waited for ages to buy a keurig until i knew that recycling the cups was possible. i’m honestly terrible about making coffee— i usually french press it or make stovetop espresso drinks  and they always came out bitter or the proportions of coffee to milk were way off. it’s so nice to just have a decent cup of coffee and this machine makes great coffee!! i love that it is “idiot proof” with the lines on the milk pitcher marked. this also takes away the need to use up more dishes by measuring it out yourself  but also ensures the correct proportions. the little parts are easy to clean— very glad the frother is magnetic because i would be scared of losing it or dropping it down the garbage disposal when washing the pitcher. bonus: the cold drink option is awesome for making iced lattes or even iced coffee  since i got it in the summer and i always bought jugs of iced coffee at the store. i absolutely love my keurig! highly recommend this machine!
January 10 2022,4.0,2,surprised,i was so excited to get my new coffee machine i owned a keurig 10 years now this is my third machine i was excited to get this because now i can start making cappuccinos and lattes as well but when i seen that one thing is missing and i found out that this certain little filter thing is not included i was shocked if you want the filter that goes in the water tank you have to go either order it online separately or go to the store i think for the price of this machine that filter thing should’ve been included just like it is included with any other keurig coffee machines that i ever owned .
July 23 2020,2.0,3,frother stopped working after three weeks. disappointed,i bought this for my husband's birthday a few weeks ago. he loved it. unfortunately  the milk frother stopped working exactly three weeks after purchasing. now it just heats up the milk instead of actually frothing it  which is a bummer since it's the sole reason i spent the extra money and bought the top of the line keurig instead of a cheaper model. the user manual offers no troubleshooting advice for this issue  and only says to call customer service. i've called keurig customer service three times to try to troubleshoot or resolve the issue (first time i waited on hold and was disconnected before the rep could get my information  second time i was told that they were busy but someone would call back that day  and after waiting all night i called back this morning and was told that it could now be up to 48 hours before i get a call back). i still have a week left in the return window  and may just be returning it back to amazon due to the defective device and the fact that keurig has seemingly terrible customer service thus far.
December 20 2018,1.0,9,pumps all the water out on the counter (don't use distilled water),note change review: finally reach someone at customer service  that knew exactly what the problem was. our older keurig  we always use distilled water in it. the newer keurigs have some kind of detector for impurities in the water so you cannot use distilled water. you must use tap water. after running a full tank of tap water through  we never had the problem again.(orginal review) purchased this newer model for my home to replace a older model. i older model i have had for many years and is now in my office at work. after the first week  multiple times we have turned this machine and it pumps all the water. no lights will turn on  it doesn't heat the water and will pump all the water out of the tank. you can unplug it and once you turn it on again... same thing. first week this was a amazing product but now a regret..... got a replacement to the first one  after a month the second keurig does the same.
January 29 2022,3.0,1,beware - possible electrical hazard,i bought this keurig just one year ago and a few weeks ago the milk spinner/frother (which has gotten minimal use) stopped working and emitted an electrical burn smell. i'm now afraid to use the machine and keurig has not responded to my email.  frustrating! if they ever respond and i get a decent result from them i will update this review  but for now  i would not recommend this brewer to anyone.**update!  keurig stands by their products and replaced my brewer.  they responded to my email by asking that i call them and once i spoke with a rep  the issue was handled and a new brewer arrived within 10 days.  here's hoping brewer #2 will last a little longer.  i still can't give this machine a higher review until i give it some time to see if it will last but i have had keurig products since the invention of k-cups and this is the first issue i have ever encountered.
November 17 2021,1.0,2,buyer beware!!!  do not waste the money!!,buyer beware!!!  sure  this coffee maker makes fancy drinks  but it only makes them long enough to get you past the point of being able to return or exchange the item.  i ordered this in november as a christmas present for my bride (and me) to enjoy.  i ordered it in november amid the "buy now while you still can" supply chain scare.  we didn't open it and start using it until a day or two after christmas when the family get togethers had slowed down.  we had family who knew i bought this for my bride  and we were gifted a box of 100 k-cups.  well  the froth maker still works like it is supposed to  but the coffee maker quit working.  after turning on the coffee maker  replacing the k-cup with a new one  then making coffee selections  the coffee maker shuts off entirely.  sure  i ordered this in november  but we have been using it barely over a month.  we haven't even used half the box of 100 k-cups  and the coffee maker has already quit working.  do not waste your money - find another similar product!  watch the video - it speaks for itself  less than 50 uses.
November 27 2020,1.0,5,failed,got one on november 14th. frother was already not working. by november 26th the whole thing stopped working. it just spews water everywhere when we try to make coffee. didn't come with an instruction manual or anything so we suspect that this one may have already been sent back for being defective and then resold as-is.
December 14 2020,5.0,3,nice machine!,so far so good. i’ve only had it a few weeks so i can’t speak to longevity but it’s very user friendly and convenient to use. i replaced an old keurig that i had for about 15 years. i love the water reservoir and the milk frother. controls are simple  easy to clean and the quality seems decent for plastic. my only complaint is that there are no fill level lines on the exterior of the frother and the inside lines are very difficult to see if the light isn’t just right for those of us whose eyes are over 40! the mechanism that you open and close that contains the pod could be stronger plastic but hopefully it will hold up. i’ll update if something goes wrong.
January 17 2021,2.0,1,frother stopped working,updated status 3/13/21.. frother stopped working. i loved this product and it was working so we'll until the frother just decided to never froth again. disappointing.if you love variety and don't want to spend $$$ for a professional brewer then this the one for.you.i bought this for the additional cappacino and latte brewing features. i am not a coffee snob by any stretch of the imagination and typically  lattes from coffee shops.coffee controls are awesome especially the automatic feature that lets you turn it on  drop in a pod  and bit brew...when ready it brews  no waiting for the water to heat up before setting up.the latte brew is great and i get two.shota of coffee from each pod though instructions say to discard after one use. i make two lattes with one pod if it's at least a medium roast coffee. light or breakfast tend to get that water down taste.the frother works perfectly and i can use any k-cup flavor to mix it up. there are separate setting for latte and cappacino and again it's pour in milk (or heavy cream) to the right line and push a button...magnetic wheel makes perfect froth you can spoon out the extra!the bad...well really the bad is if you love real cappuccino. this brewer not going to give you that barista magic hear people talk about. but if you use the cappacino pods i think it delivers a decent shot.the ehhh.... the water tank is a hot and miss. the side load with handle is awesome. my old keurig had that side tank that was awkward to move about. the capacity sucks be honest. if it could.hold two more cups of water it would be perfect in my opinion.
February 6 2022,5.0,1,finally,i was so looking forward to having a cappuccino last weekend. i just imagined myself with my pinky up being fancy. when i went to froth the milk…..nothing! i had been making regular coffee with no problem  but the frothing function did not work. amazon came to the rescue and had a new one to me in 2 days. today i made a cappuccino with a dark roast k-cup and a vanilla fair life protein shake. it frothed beautifully and was tasty. i don’t usually have a second cup  but i had to make up for last weekend. so i mixed the protein shake with some peppermint mocha creamer and used my own espresso blend coffee grounds with a scoop of hot cocoa mix. it was amazing! this machine is so easy to use and  though not as good as a coffee shop  i look forward to many coffee creations with this machine.
May 5 2021,5.0,2,coffee suddenly became more fun! make sure you use the correct milk for maximum effect.,for a long time we've had a basic keurig coffee maker  but now that we have the keurig k-cafe  coffee has become more fun!we still use the machine to make basic 'k-cup' coffee  but as a treat a few times a week or on weekends  we now make lattes or cappuccinos.tip: we have found out through trial and error that some plant-based milks work better than others. we prefer the plant based small boxes of 'creamers'  some of which are flavored. we normally brew a 8 or 10oz mug of coffee  then whip up the creamer in the cappuccino froth dispenser and pour it on top of the black coffee. i also like making hot matcha drinks using matcha powder.we really need to experiment a bit more with the machine  but we are very happy with it so far. it sure beats paying around $5 for a fancy coffee drink locally.you can also use a reusable 'basket' style k-cup and fill it with coffee grinds  if you're concerned with filling the landfills with plastic k-cups. :)it's one of those items where you think 'how did we ever do without this before'?!!
September 2 2020,4.0,3,happy with this keurig,my 2.0 finally bit the dust after about 6 years of use... just stopped pumping water.  bought this as a replacement as i thought the idea of frothing milk and the various latte/cappuccino/coffee options seemed cool.  so far so good... brews fairly quietly and really enjoying the "strong" option.  i'm really liking the frothing option  though it doesn't froth other milks (coconut  almond).  i would have given this 5 stars  but there's one gripe... it won't froth milk and brew your k-cup at the same time.  really keurig?  engineers couldn't figure out how to make that work?overall  happy with it.  i'd recommend it.
May 5 2021,3.0,1,frother stops working after a month,save your money if you're purchasing this because it has a fancy frother. for the first few weeks everything works great  good reliable brewing of your k-cups as usual and nice cappuccino or latte with your frothed milk. unfortunately the latter won't last long as the frother will just stop working after a month  just at the perfect time to make it too latefor you to return it to amazon. and then you won't have a pleasant time dealing with keurig customer service as they'll just be of no help. its been 2 weeks since i've called customer service and still have yet to hear from them again after giving them everything they asked for(proof of purchase  serial number  etc.) i will never be purchasing another product from keurig again after this unpleasant experience.update: keurig customer service reached out to me and sent me a brand new machine. their customer service is actually better than i originally thought. at least you can have that peace of mind.
October 18 2020,4.0,1,so close to five stars.,don't get me wrong  i absolutely love this espresso coffee maker  i use it  no joke  at least 2-4 times a day. very easy to use  but might take you a second if you're impatient and excited like i was when i opened it. descale just like any other keurig  it's tedious and takes a while  but no issues. i put 4 stars instead of 5 because it's a good price for what it is  a cheaper version than a real espresso machine  and honestly way ahead of competing brands in price and function. all others break down or quit whisking altogether after a few months. the only issue is the machine gets overwhelmed when you are brewing multiple espresso shots one after the other   and frothing at the same time. it can't do both half the time. it's not a malfunction or a bad machine  they're all like this. it can only really do one at a time  and sometimes it thinks too long about it. like  oh i did 2 espresso shots but you still need your cream frothed  i'll finish that first and then do another shot  and forgets it's a coffee maker and need to catch up or think harder about what it's doing.  then takes another 2 minutes to start up again  like a barista lost in conversation with a coworker and forgot they ordered two things and not just one   oh yeah i'm doing another espresso! sorry about that! so multiple espresso shots and frothing a no-go. just be patient. but if you press strong coffee and froth at the same time  halfway through the coffee it starts frothing. i've overwhelmed it doing like 6 shots before and the cappuccino frothing button glowed on and off for two minutes and never started  so i had to turn it off and back on many times before it finally did it. i love it  but if you like your espresso shots   like 4 or more  it takes time. not really complaining  it's just not a real espresso maker so it's slower and suits its purpose. if you're impatient  you might as well get the real deal for $400 or more. 4 stars to let everyone else know it's not a top of the line espresso maker and give anyone the wrong impression.
September 12 2019,2.0,4,milk frother will drive you nuts,a great cup of coffee. great latte or cappuccino  if you have the patience to reset the milk frother numerous times during the process. instructions say 'slight pressure needed on the container when starting'  no  much pressure towards the switch inside the frother slot  and even then it's a 50/50 without 6-8 retries. it's pretty obvious they did not design the switch inside the frother slot to work correctly and despite poor reviews have not bothered to fix it. took a chance  because of excellent product service with keurig k machines previously  this one breaks the mold. will not go this route again unless the objective becomes turning out quality vs volume.sadly. returned for refund. starbucks is a 5 minute ride away for us  this is a 10 min + operation in hopes to get frother to work. still like keurig products  just not this one.
